"id","rt_speed","rt_accuracy","corr_speed","corr_accuracy","rt_speed_right","rt_speed_left","rt_accuracy_left","rt_accuracy_right","corr_speed_right","corr_speed_left","corr_accuracy_left","corr_accuracy_right"
"sub-167",0.755076497216093,2.58221941116596,0.583333333333333,0.566666666666667,0.904980317999191,0.605172676432994,2.68809188479887,2.47634693753304,0.566666666666667,0.6,0.7,0.433333333333333
"sub-178",1.14142959513022,1.86628002827046,0.65,0.542372881355932,1.24451700279703,1.03834218746342,2.01034526727343,1.72701696390092,0.666666666666667,0.633333333333333,0.448275862068966,0.633333333333333
"sub-182",1.487735605,1.3673653,0.816666666666667,0.916666666666667,1.66978545333333,1.30568575666667,1.19586796,1.53886264,0.733333333333333,0.9,0.933333333333333,0.9
"sub-187",3.64329876178429,3.59252321749227,0.5,0.627118644067797,3.96482706376701,3.32177045980158,3.42751515661828,3.75203100967046,0.433333333333333,0.566666666666667,0.551724137931034,0.7
"sub-188",1.08130421333336,1.39257915762712,0.95,0.966101694915254,1.12683651000002,1.03577191666669,1.50820810333334,1.27296300689654,0.966666666666667,0.933333333333333,0.966666666666667,0.96551724137931
"sub-189",0.565593214997595,0.876023223335505,0.833333333333333,0.816666666666667,0.592662960001811,0.538523469993379,0.973289700001866,0.778756746669145,0.766666666666667,0.9,0.8,0.833333333333333
"sub-195",0.705045415005104,0.657965163341335,0.95,1,0.688203826670846,0.721887003339362,0.660704936676969,0.655225390005701,0.933333333333333,0.966666666666667,1,1
"sub-197",3.97968241946607,3.66228189479246,0.616666666666667,0.661016949152542,4.03382591663297,3.92553892229917,3.6722670111291,3.65195246409938,0.6,0.633333333333333,0.566666666666667,0.758620689655172
"sub-205",1.37211933166667,1.36609469166667,0.85,0.9,1.40888247,1.33535619333333,1.19822599,1.53396339333333,0.9,0.8,0.966666666666667,0.833333333333333
"sub-207",1.19231297709982,1.60664895490002,0.65,0.666666666666667,1.25285744796686,1.13176850623277,1.55352238960028,1.65977552019976,0.766666666666667,0.533333333333333,0.7,0.633333333333333
"sub-209",1.08433956918367,1.19357389721675,0.666666666666667,0.533333333333333,1.18713109090071,0.98154804746664,1.18002075206678,1.20712704236673,0.8,0.533333333333333,0.566666666666667,0.5
"sub-216",2.32778646803334,3.7317479159667,0.6,0.616666666666667,2.36528062083333,2.29029231523335,3.82776458886666,3.63573124306674,0.666666666666667,0.533333333333333,0.533333333333333,0.7
"sub-217",2.80362099636391,1.73985943728806,0.654545454545455,0.610169491525424,2.90100150714196,2.70263380000149,1.7157810733331,1.76476808965526,0.678571428571429,0.62962962962963,0.533333333333333,0.689655172413793
"sub-218",1.80151924299995,2.18476610140012,0.566666666666667,0.583333333333333,1.81004674923303,1.79299173676688,2.25511898406694,2.11441321873329,0.566666666666667,0.566666666666667,0.6,0.566666666666667
"sub-222",2.05117827520044,3.69615513858599,0.7,0.637931034482759,2.16939033296682,1.93296621743405,3.98269915871346,3.42871405313369,0.733333333333333,0.666666666666667,0.607142857142857,0.666666666666667
"sub-223",0.585320496783485,0.951383502253181,0.85,1,0.576603790366304,0.594037203200666,1.01430260409882,0.886294776205965,0.8,0.9,1,1
"sub-224",2.19831416680847,5.61095859872064,0.758620689655172,0.744186046511628,2.1580521579256,2.23589204176581,5.60004863579961,5.62044552299979,0.714285714285714,0.8,0.65,0.826086956521739
"sub-225",1.81364208318409,3.64485292425109,0.683333333333333,0.821428571428571,1.94693947546863,1.68034469089956,3.90935387053677,3.38035197796541,0.7,0.666666666666667,0.857142857142857,0.785714285714286
"sub-227",1.52503750316585,1.71083003411671,0.85,0.9,1.82604308433268,1.22403192199902,1.23909203300136,2.18256803523206,0.8,0.9,0.966666666666667,0.833333333333333
"sub-228",0.880108588324705,1.18170781834439,0.916666666666667,0.866666666666667,0.878417923316981,0.881799253332429,1.07552328999154,1.28789234669724,0.933333333333333,0.9,0.9,0.833333333333333
"sub-234",1.23459728103338,2.2233520980333,0.666666666666667,0.716666666666667,1.17062880160008,1.29856576046668,2.18230186859989,2.26440232746672,0.766666666666667,0.566666666666667,0.766666666666667,0.666666666666667
