"id","trial","direction","condition","corrAns","resp","corr","rt"
"sub-10209782",1,"left","speed","left","right",0,5.87533789999725
"sub-10209782",2,"right","speed","right","right",1,0.822168799997598
"sub-10209782",3,"left","speed","left","left",1,0.935137000000395
"sub-10209782",4,"right","speed","right","right",1,0.745441600003687
"sub-10209782",5,"right","speed","right","right",1,1.50850550000177
"sub-10209782",6,"left","speed","left","left",1,0.939992200001143
"sub-10209782",7,"right","speed","right","right",1,1.64249610000115
"sub-10209782",8,"left","speed","left","left",1,2.17424119999487
"sub-10209782",9,"right","speed","right","right",1,1.37997140000516
"sub-10209782",10,"left","speed","left","left",1,1.54638939999859
"sub-10209782",11,"right","speed","right","right",1,0.716019200001028
"sub-10209782",12,"left","speed","left","right",0,2.32009429999744
"sub-10209782",13,"left","speed","left","left",1,2.49988250000024
"sub-10209782",14,"right","speed","right","right",1,0.749303800002963
"sub-10209782",15,"right","speed","right","right",1,2.86523760000273
"sub-10209782",16,"left","speed","left","left",1,3.79023979999329
"sub-10209782",17,"right","speed","right","right",1,0.764377400002559
"sub-10209782",18,"left","speed","left","left",1,0.899602099998447
"sub-10209782",19,"right","speed","right","right",1,0.843431200002669
"sub-10209782",20,"left","speed","left","left",1,0.891439099999843
"sub-10209782",21,"right","speed","right","right",1,0.657955700000457
"sub-10209782",22,"left","speed","left","left",1,0.744741099995736
"sub-10209782",23,"right","speed","right","right",1,0.749381399997219
"sub-10209782",24,"left","speed","left","left",1,0.714297099999385
"sub-10209782",25,"left","speed","left","right",0,0.83691589999944
"sub-10209782",26,"right","speed","right","left",0,0.851452499999141
"sub-10209782",27,"left","speed","left","left",1,2.44412719999673
"sub-10209782",28,"right","speed","right","right",1,0.646414299997559
"sub-10209782",29,"left","speed","left","right",0,5.7217610000007
"sub-10209782",30,"right","speed","right","right",1,0.716569399999571
"sub-10209782",31,"left","speed","left","left",1,1.58917810000275
"sub-10209782",32,"right","speed","right","right",1,0.863488199996937
"sub-10209782",33,"left","speed","left","left",1,1.42774530000315
"sub-10209782",34,"right","speed","right","right",1,0.61310639999283
"sub-10209782",35,"right","speed","right","right",1,0.877931200004241
"sub-10209782",36,"left","speed","left","left",1,0.905006600005436
"sub-10209782",37,"left","speed","left","right",0,2.42863590000343
"sub-10209782",38,"right","speed","right","right",1,1.23281639999914
"sub-10209782",39,"right","speed","right","right",1,1.34539879999647
"sub-10209782",40,"left","speed","left","left",1,0.97977610000089
"sub-10209782",41,"left","speed","left","left",1,2.17401059999975
"sub-10209782",42,"right","speed","right","right",1,0.659236599996802
"sub-10209782",43,"left","speed","left","left",1,1.31266119999782
"sub-10209782",44,"right","speed","right","right",1,0.662762100000691
"sub-10209782",45,"left","speed","left","left",1,1.12666819999868
"sub-10209782",46,"right","speed","right","right",1,0.63795289999689
"sub-10209782",47,"left","speed","left","right",0,0.8707424000022
"sub-10209782",48,"right","speed","right","right",1,1.52162520000275
"sub-10209782",49,"right","speed","right","right",1,0.897028200000932
"sub-10209782",50,"left","speed","left","left",1,0.777080799998657
"sub-10209782",51,"right","speed","right","right",1,0.524760299995251
"sub-10209782",52,"left","speed","left","left",1,1.03488890000153
"sub-10209782",53,"right","speed","right","right",1,0.569804499995371
"sub-10209782",54,"left","speed","left","right",0,0.49999150000076
"sub-10209782",55,"right","speed","right","right",1,0.960228099997039
"sub-10209782",56,"left","speed","left","left",1,1.31785200000013
"sub-10209782",57,"right","speed","right","right",1,0.720761499993387
"sub-10209782",58,"left","speed","left","left",1,0.721657599999162
"sub-10209782",59,"right","speed","right","right",1,0.596008799999254
"sub-10209782",60,"left","speed","left","left",1,0.928950900000928
"sub-10209782",1,"left","accuracy","left","left",1,0.792209899998852
"sub-10209782",2,"right","accuracy","right","right",1,0.558995499995945
"sub-10209782",3,"left","accuracy","left","left",1,1.15593660000013
"sub-10209782",4,"right","accuracy","right","right",1,1.13817969999945
"sub-10209782",5,"right","accuracy","right","right",1,1.0815866999983
"sub-10209782",6,"left","accuracy","left","left",1,1.9342897999959
"sub-10209782",7,"right","accuracy","right","right",1,0.587748300000385
"sub-10209782",8,"left","accuracy","left","right",0,2.02215319999959
"sub-10209782",9,"right","accuracy","right","right",1,0.796448499997496
"sub-10209782",10,"left","accuracy","left","left",1,1.15265509999881
"sub-10209782",11,"right","accuracy","right","right",1,0.712195299995074
"sub-10209782",12,"left","accuracy","left","left",1,1.84907250000106
"sub-10209782",13,"left","accuracy","left","left",1,0.970168699997885
"sub-10209782",14,"right","accuracy","right","right",1,0.597541199997067
"sub-10209782",15,"right","accuracy","right","right",1,0.698238500001025
"sub-10209782",16,"left","accuracy","left","left",1,0.78596749999997
"sub-10209782",17,"left","accuracy","left","right",0,0.615869900000689
"sub-10209782",18,"right","accuracy","right","right",1,0.560366700003215
"sub-10209782",19,"right","accuracy","right","left",0,0.738269699999364
"sub-10209782",20,"left","accuracy","left","right",0,0.785623199997644
"sub-10209782",21,"right","accuracy","right","right",1,0.815503500001796
"sub-10209782",22,"left","accuracy","left","left",1,0.715813900002104
"sub-10209782",23,"right","accuracy","right","right",1,0.638185999996495
"sub-10209782",24,"left","accuracy","left","left",1,0.857859399999143
"sub-10209782",25,"right","accuracy","right","right",1,0.596337700000731
"sub-10209782",26,"left","accuracy","left","right",0,1.82753659999435
"sub-10209782",27,"left","accuracy","left","left",1,1.33739649999916
"sub-10209782",28,"right","accuracy","right","right",1,1.35960209999757
"sub-10209782",29,"right","accuracy","right","left",0,3.88359499999933
"sub-10209782",30,"left","accuracy","left","left",1,0.712909699999727
"sub-10209782",31,"left","accuracy","left","right",0,0.790342399996007
"sub-10209782",32,"right","accuracy","right","right",1,1.05847849999554
"sub-10209782",33,"right","accuracy","right","right",1,2.21228459999838
"sub-10209782",34,"left","accuracy","left","left",1,2.11317240000062
"sub-10209782",35,"right","accuracy","right","right",1,0.631211600004463
"sub-10209782",36,"left","accuracy","left","right",0,3.91968900000211
"sub-10209782",37,"left","accuracy","left","left",1,1.04698769999959
"sub-10209782",38,"right","accuracy","right","right",1,1.93689379999705
"sub-10209782",39,"left","accuracy","left","right",0,0.698864699996193
"sub-10209782",40,"right","accuracy","right","right",1,0.86602049999783
"sub-10209782",41,"right","accuracy","right","right",1,0.621977599999809
"sub-10209782",42,"left","accuracy","left","right",0,0.766650600002322
"sub-10209782",43,"left","accuracy","left","left",1,1.54675069999939
"sub-10209782",44,"right","accuracy","right","right",1,0.714135200003511
"sub-10209782",45,"left","accuracy","left","right",0,3.39304869999614
"sub-10209782",46,"right","accuracy","right","right",1,0.752499200003513
"sub-10209782",47,"right","accuracy","right","right",1,0.636117800000648
"sub-10209782",48,"left","accuracy","left","left",1,1.08846130000165
"sub-10209782",49,"right","accuracy","right","right",1,2.4316880999977
"sub-10209782",50,"left","accuracy","left","left",1,2.52607519999583
"sub-10209782",51,"right","accuracy","right","right",1,2.50085039999976
"sub-10209782",52,"left","accuracy","left","left",1,0.726518600000418
"sub-10209782",53,"left","accuracy","left","right",0,3.55123670000467
"sub-10209782",54,"right","accuracy","right","right",1,0.977300800004741
"sub-10209782",55,"right","accuracy","right","right",1,1.41893169999821
"sub-10209782",56,"left","accuracy","left","left",1,0.692878800000472
"sub-10209782",57,"left","accuracy","left","right",0,3.32234710000193
"sub-10209782",58,"right","accuracy","right","right",1,0.745239399999264
"sub-10209782",59,"left","accuracy","left","right",0,2.56159710000065
"sub-10209782",60,"right","accuracy","right","right",1,1.83480530000088
"sub-10860809",1,"left","accuracy","left","right",0,1.42624467099813
"sub-10860809",2,"right","accuracy","right","right",1,5.01996906600107
"sub-10860809",3,"left","accuracy","left","left",1,3.21836039999471
"sub-10860809",4,"right","accuracy","right","right",1,1.67383029399934
"sub-10860809",5,"right","accuracy","right","left",0,4.10940276999463
"sub-10860809",6,"left","accuracy","left","left",1,4.33454241000436
"sub-10860809",7,"left","accuracy","left","right",0,2.0160333590029
"sub-10860809",8,"right","accuracy","right","right",1,1.28483855699596
"sub-10860809",9,"left","accuracy","left","left",1,5.36688603399671
"sub-10860809",10,"right","accuracy","right","right",1,0.812726867996389
"sub-10860809",11,"right","accuracy","right","right",1,1.42459629999939
"sub-10860809",12,"left","accuracy","left","left",1,0.954363739998371
"sub-10860809",13,"left","accuracy","left","left",1,1.83716913600074
"sub-10860809",14,"right","accuracy","right","right",1,1.21554084699892
"sub-10860809",15,"right","accuracy","right","right",1,0.928839401000005
"sub-10860809",16,"left","accuracy","left","left",1,1.61537393799517
"sub-10860809",17,"left","accuracy","left","left",1,1.04380160100118
"sub-10860809",18,"right","accuracy","right","right",1,1.42643601100281
"sub-10860809",19,"left","accuracy","left","left",1,1.16689927900006
"sub-10860809",20,"right","accuracy","right","right",1,0.749069487996167
"sub-10860809",21,"right","accuracy","right","right",1,1.32884537000064
"sub-10860809",22,"left","accuracy","left","left",1,1.06081283200183
"sub-10860809",23,"left","accuracy","left","left",1,1.80825600300159
"sub-10860809",24,"right","accuracy","right","right",1,0.803655903997424
"sub-10860809",25,"left","accuracy","left","left",1,0.966922868996335
"sub-10860809",26,"right","accuracy","right","right",1,1.05159479400027
"sub-10860809",27,"right","accuracy","right","right",1,1.616727765002
"sub-10860809",28,"left","accuracy","left","left",1,1.43493563099764
"sub-10860809",29,"left","accuracy","left","right",0,2.14053664499806
"sub-10860809",30,"right","accuracy","right","right",1,0.951477083995996
"sub-10860809",31,"left","accuracy","left","left",1,1.05772914900444
"sub-10860809",32,"right","accuracy","right","right",1,1.51000053300231
"sub-10860809",33,"left","accuracy","left","left",1,1.95065500000055
"sub-10860809",34,"right","accuracy","right","right",1,0.917576319996442
"sub-10860809",35,"right","accuracy","right","right",1,1.06784132499888
"sub-10860809",36,"left","accuracy","left","right",0,3.17876293700101
"sub-10860809",37,"right","accuracy","right","right",1,1.28941055099858
"sub-10860809",38,"left","accuracy","left","left",1,1.60337809899647
"sub-10860809",39,"left","accuracy","left","left",1,2.56528149699443
"sub-10860809",40,"right","accuracy","right","right",1,2.12619302099483
"sub-10860809",41,"left","accuracy","left","left",1,4.85380014099792
"sub-10860809",42,"right","accuracy","right","right",1,1.64469960299903
"sub-10860809",43,"right","accuracy","right","left",0,1.75659853399702
"sub-10860809",44,"left","accuracy","left","left",1,4.42172174200095
"sub-10860809",45,"left","accuracy","left","right",0,1.78284793800412
"sub-10860809",46,"right","accuracy","right","right",1,1.14523833600106
"sub-10860809",47,"left","accuracy","left","right",0,3.09132758499618
"sub-10860809",48,"right","accuracy","right","right",1,1.93670075500268
"sub-10860809",49,"right","accuracy","right","right",1,2.30875849699805
"sub-10860809",50,"left","accuracy","left","left",1,5.24119291399984
"sub-10860809",51,"left","accuracy","left","right",0,0.898972848000994
"sub-10860809",52,"right","accuracy","right","right",1,1.4994784790033
"sub-10860809",53,"left","accuracy","left","left",1,1.50766169699637
"sub-10860809",54,"right","accuracy","right","right",1,1.23646285299765
"sub-10860809",55,"right","accuracy","right","left",0,1.92882137899869
"sub-10860809",56,"left","accuracy","left","left",1,3.05237880799541
"sub-10860809",57,"right","accuracy","right","right",1,2.20380637799826
"sub-10860809",58,"left","accuracy","left","left",1,3.72884917500051
"sub-10860809",59,"left","accuracy","left","right",0,3.67742665299738
"sub-10860809",60,"right","accuracy","right","right",1,3.5514323929965
"sub-10860809",1,"left","speed","left","right",0,0.694261238000763
"sub-10860809",2,"right","speed","right","right",1,0.803268786999979
"sub-10860809",3,"left","speed","left","left",1,0.643589673003589
"sub-10860809",4,"right","speed","right","right",1,0.795944190998853
"sub-10860809",5,"left","speed","left","left",1,0.786498575995211
"sub-10860809",6,"right","speed","right","right",1,0.584215536000556
"sub-10860809",7,"right","speed","right","left",0,0.639945002003515
"sub-10860809",8,"left","speed","left","right",0,0.753386889999092
"sub-10860809",9,"left","speed","left","right",0,0.740440820001822
"sub-10860809",10,"right","speed","right","left",0,0.556895724999777
"sub-10860809",11,"right","speed","right","right",1,0.309148642001674
"sub-10860809",12,"left","speed","left","right",0,0.787051145998703
"sub-10860809",13,"right","speed","right","left",0,0.335367455001688
"sub-10860809",14,"left","speed","left","right",0,0.57172383699799
"sub-10860809",15,"left","speed","left","right",0,1.18578259299829
"sub-10860809",16,"right","speed","right","left",0,0.682452722001472
"sub-10860809",17,"left","speed","left","right",0,0.772706030998961
"sub-10860809",18,"right","speed","right","left",0,2.27659246399708
"sub-10860809",19,"left","speed","left","right",0,1.17759651399683
"sub-10860809",20,"right","speed","right","left",0,0.686807200996554
"sub-10860809",21,"right","speed","right","right",1,0.354183656003443
"sub-10860809",22,"left","speed","left","right",0,0.853158468002221
"sub-10860809",23,"left","speed","left","right",0,1.03982689799886
"sub-10860809",24,"right","speed","right","left",0,0.38441366400366
"sub-10860809",25,"right","speed","right","left",0,0.521126439998625
"sub-10860809",26,"left","speed","left","left",1,0.287815775001945
"sub-10860809",27,"right","speed","right","right",1,0.256413201001124
"sub-10860809",28,"left","speed","left","left",1,0.224056949002261
"sub-10860809",29,"left","speed","left","left",1,0.261954067995248
"sub-10860809",30,"right","speed","right","right",1,0.396872752004128
"sub-10860809",31,"left","speed","left","left",1,0.349669231996813
"sub-10860809",32,"right","speed","right","left",0,0.37772440900153
"sub-10860809",33,"right","speed","right","right",1,0.211164724998525
"sub-10860809",34,"left","speed","left","left",1,0.234422902001825
"sub-10860809",35,"left","speed","left","right",0,0.261550023999007
"sub-10860809",36,"right","speed","right","left",0,0.326244493997365
"sub-10860809",37,"right","speed","right","left",0,0.837022589003027
"sub-10860809",38,"left","speed","left","right",0,0.704262352002843
"sub-10860809",39,"left","speed","left","left",1,0.33761701000185
"sub-10860809",40,"right","speed","right","left",0,0.298622157999489
"sub-10860809",41,"left","speed","left","left",1,0.517989167994529
"sub-10860809",42,"right","speed","right","right",1,0.557374497002456
"sub-10860809",43,"right","speed","right","left",0,0.295002466998994
"sub-10860809",44,"left","speed","left","left",1,0.326121334997879
"sub-10860809",45,"right","speed","right","right",1,0.392774157997337
"sub-10860809",46,"left","speed","left","left",1,0.456199550004385
"sub-10860809",47,"right","speed","right","right",1,0.661668042004749
"sub-10860809",48,"left","speed","left","left",1,0.757770323994919
"sub-10860809",49,"left","speed","left","left",1,0.703365606997977
"sub-10860809",50,"right","speed","right","right",1,0.729813347003073
"sub-10860809",51,"right","speed","right","right",1,0.617221708998841
"sub-10860809",52,"left","speed","left","right",0,0.836279059003573
"sub-10860809",53,"left","speed","left","right",0,0.385729920999438
"sub-10860809",54,"right","speed","right","left",0,0.951867639996635
"sub-10860809",55,"left","speed","left","left",1,0.727839735998714
"sub-10860809",56,"right","speed","right","left",0,0.406996116995288
"sub-10860809",57,"left","speed","left","left",1,0.274566813001002
"sub-10860809",58,"right","speed","right","right",1,0.629006830997241
"sub-10860809",59,"left","speed","left","left",1,0.455778593001014
"sub-10860809",60,"right","speed","right","left",0,0.657144066994078
"sub-11628277",1,"right","accuracy","right","right",1,3.680167
"sub-11628277",2,"left","accuracy","left","left",1,1.0264591
"sub-11628277",3,"right","accuracy","right","right",1,1.2854781
"sub-11628277",4,"left","accuracy","left","left",1,0.7112234
"sub-11628277",5,"right","accuracy","right","right",1,1.0337011
"sub-11628277",6,"left","accuracy","left","right",0,1.2196115
"sub-11628277",7,"right","accuracy","right","left",0,1.6444131
"sub-11628277",8,"left","accuracy","left","left",1,3.0932285
"sub-11628277",9,"right","accuracy","right","right",1,2.2487876
"sub-11628277",10,"left","accuracy","left","left",1,1.9915688
"sub-11628277",11,"left","accuracy","left","left",1,4.0511805
"sub-11628277",12,"right","accuracy","right","right",1,0.8933429
"sub-11628277",13,"right","accuracy","right","left",0,1.105649
"sub-11628277",14,"left","accuracy","left","left",1,1.1495876
"sub-11628277",15,"right","accuracy","right","right",1,1.487856
"sub-11628277",16,"left","accuracy","left","right",0,3.6077191
"sub-11628277",17,"right","accuracy","right","right",1,1.6204943
"sub-11628277",18,"left","accuracy","left","left",1,1.1087898
"sub-11628277",19,"right","accuracy","right","right",1,3.4962902
"sub-11628277",20,"left","accuracy","left","left",1,1.5017093
"sub-11628277",21,"left","accuracy","left","left",1,2.8298861
"sub-11628277",22,"right","accuracy","right","right",1,1.9348677
"sub-11628277",23,"left","accuracy","left","left",1,5.7411789
"sub-11628277",24,"right","accuracy","right","right",1,1.4840689
"sub-11628277",25,"left","accuracy","left","left",1,1.0846361
"sub-11628277",26,"right","accuracy","right","right",1,3.0777554
"sub-11628277",27,"left","accuracy","left","left",1,1.0170408
"sub-11628277",28,"right","accuracy","right","right",1,1.2245491
"sub-11628277",29,"right","accuracy","right","left",0,3.6956521
"sub-11628277",30,"left","accuracy","left","right",0,5.4554217
"sub-11628277",31,"left","accuracy","left","left",1,0.9173241
"sub-11628277",32,"right","accuracy","right","right",1,1.7335862
"sub-11628277",33,"right","accuracy","right","left",0,4.1770572
"sub-11628277",34,"left","accuracy","left","right",0,5.0095595
"sub-11628277",35,"left","accuracy","left","right",0,3.9626425
"sub-11628277",36,"right","accuracy","right","left",0,3.9508
"sub-11628277",37,"left","accuracy","left","left",1,1.1404656
"sub-11628277",38,"right","accuracy","right","right",1,1.070691
"sub-11628277",39,"left","accuracy","left","left",1,2.8802584
"sub-11628277",40,"right","accuracy","right","left",0,1.7558077
"sub-11628277",41,"right","accuracy","right","right",1,1.3285837
"sub-11628277",42,"left","accuracy","left","left",1,1.044817
"sub-11628277",43,"right","accuracy","right","right",1,1.3551857
"sub-11628277",44,"left","accuracy","left","left",1,5.6902997
"sub-11628277",45,"left","accuracy","left","left",1,0.9931474
"sub-11628277",46,"right","accuracy","right","right",1,1.4974527
"sub-11628277",47,"right","accuracy","right","right",1,4.3002486
"sub-11628277",48,"left","accuracy","left","left",1,1.3513264
"sub-11628277",49,"right","accuracy","right","right",1,1.2002086
"sub-11628277",50,"left","accuracy","left","left",1,3.5687723
"sub-11628277",51,"right","accuracy","right","right",1,1.1120248
"sub-11628277",52,"left","accuracy","left","left",1,1.9590539
"sub-11628277",53,"right","accuracy","right","right",1,1.020616
"sub-11628277",54,"left","accuracy","left","right",0,5.09641
"sub-11628277",55,"left","accuracy","left","right",0,3.5837027
"sub-11628277",56,"right","accuracy","right","right",1,4.4554437
"sub-11628277",57,"right","accuracy","right","right",1,3.8115254
"sub-11628277",58,"left","accuracy","left","left",1,5.9530172
"sub-11628277",59,"right","accuracy","right","right",1,2.2017843
"sub-11628277",60,"left","accuracy","left","left",1,2.0979067
"sub-11628277",1,"right","speed","right","right",1,0.794206
"sub-11628277",2,"left","speed","left","right",0,5.5748641
"sub-11628277",3,"right","speed","right","right",1,1.4780996
"sub-11628277",4,"left","speed","left","left",1,1.3117095
"sub-11628277",5,"left","speed","left","right",0,1.5663547
"sub-11628277",6,"right","speed","right","left",0,0.9921315
"sub-11628277",7,"left","speed","left","left",1,2.359999
"sub-11628277",8,"right","speed","right","right",1,1.1513326
"sub-11628277",9,"right","speed","right","left",0,1.6118641
"sub-11628277",10,"left","speed","left","left",1,4.278706
"sub-11628277",11,"right","speed","right","right",1,2.2424526
"sub-11628277",12,"left","speed","left","right",0,5.510783
"sub-11628277",13,"left","speed","left","left",1,2.3594057
"sub-11628277",14,"right","speed","right","right",1,1.1844019
"sub-11628277",15,"right","speed","right","left",0,0.714794
"sub-11628277",16,"left","speed","left","right",0,1.8141587
"sub-11628277",17,"left","speed","left","left",1,1.0537019
"sub-11628277",18,"right","speed","right","right",1,0.9329111
"sub-11628277",19,"left","speed","left","left",1,3.5918366
"sub-11628277",20,"right","speed","right","right",1,1.7423749
"sub-11628277",21,"left","speed","left","left",1,2.6400041
"sub-11628277",22,"right","speed","right","right",1,2.752486
"sub-11628277",23,"left","speed","left","left",1,1.3408291
"sub-11628277",24,"right","speed","right","right",1,0.9389047
"sub-11628277",25,"left","speed","left","right",0,0.6731647
"sub-11628277",26,"right","speed","right","right",1,1.4219165
"sub-11628277",27,"right","speed","right","right",1,1.0593815
"sub-11628277",28,"left","speed","left","right",0,4.5147463
"sub-11628277",29,"left","speed","left","right",0,1.1183679
"sub-11628277",30,"right","speed","right","left",0,1.6300385
"sub-11628277",31,"right","speed","right","right",1,1.1620751
"sub-11628277",32,"left","speed","left","right",0,1.1840162
"sub-11628277",33,"right","speed","right","right",1,1.4821277
"sub-11628277",34,"left","speed","left","right",0,1.0445262
"sub-11628277",35,"left","speed","left","right",0,1.4520539
"sub-11628277",36,"right","speed","right","right",1,1.2083316
"sub-11628277",37,"right","speed","right","right",1,2.5051302
"sub-11628277",38,"left","speed","left","right",0,1.5176646
"sub-11628277",39,"left","speed","left","right",0,2.0526308
"sub-11628277",40,"right","speed","right","right",1,1.4548505
"sub-11628277",41,"left","speed","left","left",1,0.8215829
"sub-11628277",42,"right","speed","right","right",1,2.8203628
"sub-11628277",43,"right","speed","right","right",1,2.4395886
"sub-11628277",44,"left","speed","left","right",0,3.7629395
"sub-11628277",45,"right","speed","right","right",1,2.7047358
"sub-11628277",46,"left","speed","left","left",1,1.5501593
"sub-11628277",47,"left","speed","left","right",0,0.8171568
"sub-11628277",48,"right","speed","right","right",1,0.667924
"sub-11628277",49,"left","speed","left","left",1,0.9759425
"sub-11628277",50,"right","speed","right","right",1,0.7225501
"sub-11628277",51,"left","speed","left","left",1,0.8926473
"sub-11628277",52,"right","speed","right","right",1,0.9674759
"sub-11628277",53,"right","speed","right","right",1,1.3918121
"sub-11628277",54,"left","speed","left","left",1,1.2613321
"sub-11628277",55,"right","speed","right","right",1,0.7033153
"sub-11628277",56,"left","speed","left","left",1,1.0043226
"sub-11628277",57,"right","speed","right","right",1,1.0682872
"sub-11628277",58,"left","speed","left","right",0,1.8442503
"sub-11628277",59,"right","speed","right","right",1,1.0911247
"sub-11628277",60,"left","speed","left","left",1,1.3786796
"sub-11764630",1,"right","accuracy","right","right",1,3.11655079999764
"sub-11764630",2,"left","accuracy","left","right",0,3.40016720000131
"sub-11764630",3,"left","accuracy","left","left",1,4.19526509998832
"sub-11764630",4,"right","accuracy","right","left",0,3.26850219999324
"sub-11764630",5,"right","accuracy","right","right",1,1.1322833999875
"sub-11764630",6,"left","accuracy","left","right",0,0.758933900011471
"sub-11764630",7,"left","accuracy","left","left",1,0.680429100000765
"sub-11764630",8,"right","accuracy","right","right",1,0.583030299996608
"sub-11764630",9,"left","accuracy","left","left",1,0.386228300005314
"sub-11764630",10,"right","accuracy","right","right",1,0.71865809999872
"sub-11764630",11,"left","accuracy","left","right",0,2.65938129999267
"sub-11764630",12,"right","accuracy","right","right",1,0.773182700009784
"sub-11764630",13,"left","accuracy","left","left",1,0.351091300006374
"sub-11764630",14,"right","accuracy","right","right",1,0.462799899993115
"sub-11764630",15,"left","accuracy","left","left",1,0.678033499993035
"sub-11764630",16,"right","accuracy","right","right",1,0.365598999997019
"sub-11764630",17,"left","accuracy","left","right",0,0.424522000001161
"sub-11764630",18,"right","accuracy","right","right",1,1.26139520001016
"sub-11764630",19,"left","accuracy","left","right",0,0.556222400002298
"sub-11764630",20,"right","accuracy","right","right",1,6.94152360000589
"sub-11764630",21,"left","accuracy","left","right",0,0.658460699996795
"sub-11764630",22,"right","accuracy","right","left",0,0.913209299993468
"sub-11764630",23,"right","accuracy","right","left",0,0.484901600008016
"sub-11764630",24,"left","accuracy","left","right",0,0.616626100003486
"sub-11764630",25,"right","accuracy","right","left",0,0.581168999997317
"sub-11764630",26,"left","accuracy","left","right",0,0.579222100001061
"sub-11764630",27,"right","accuracy","right","right",1,0.363906700004009
"sub-11764630",28,"left","accuracy","left","left",1,0.412079100002302
"sub-11764630",29,"right","accuracy","right","right",1,0.527431399998022
"sub-11764630",30,"left","accuracy","left","right",0,0.401456699997652
"sub-11764630",31,"left","accuracy","left","right",0,0.286669900000561
"sub-11764630",32,"right","accuracy","right","right",1,0.404013699997449
"sub-11764630",33,"left","accuracy","left","left",1,0.325884799996857
"sub-11764630",34,"right","accuracy","right","left",0,0.353955700004008
"sub-11764630",35,"right","accuracy","right","right",1,0.628643200005172
"sub-11764630",36,"left","accuracy","left","right",0,0.385871800011955
"sub-11764630",37,"left","accuracy","left","right",0,0.347925999987638
"sub-11764630",38,"right","accuracy","right","right",1,0.458715000000666
"sub-11764630",39,"right","accuracy","right","right",1,0.379147700004978
"sub-11764630",40,"left","accuracy","left","left",1,0.36320490000071
"sub-11764630",41,"right","accuracy","right","left",0,0.388965200007078
"sub-11764630",42,"left","accuracy","left","left",1,0.382744800008368
"sub-11764630",43,"left","accuracy","left","right",0,1.92364049999742
"sub-11764630",44,"right","accuracy","right","right",1,0.40736409999954
"sub-11764630",45,"right","accuracy","right","left",0,0.421350100004929
"sub-11764630",46,"left","accuracy","left","right",0,0.419159500001115
"sub-11764630",47,"left","accuracy","left","right",0,0.383613899990451
"sub-11764630",48,"right","accuracy","right","right",1,0.356799600005616
"sub-11764630",49,"right","accuracy","right","left",0,0.337808000011137
"sub-11764630",50,"left","accuracy","left","right",0,0.375645400010399
"sub-11764630",51,"left","accuracy","left","right",0,0.319362599999295
"sub-11764630",52,"right","accuracy","right","right",1,0.572074400013662
"sub-11764630",53,"left","accuracy","left","left",1,0.480191199996625
"sub-11764630",54,"right","accuracy","right","right",1,1.41302549999091
"sub-11764630",55,"left","accuracy","left","right",0,0.389147099995171
"sub-11764630",56,"right","accuracy","right","right",1,0.446047699995688
"sub-11764630",57,"right","accuracy","right","right",1,0.338410999989719
"sub-11764630",58,"left","accuracy","left","left",1,0.450789800001075
"sub-11764630",59,"right","accuracy","right","right",1,0.321021699986886
"sub-11764630",60,"left","accuracy","left","left",1,0.434893300000113
"sub-11764630",1,"left","speed","left","right",0,0.445945200001006
"sub-11764630",2,"right","speed","right","left",0,0.323712200013688
"sub-11764630",3,"right","speed","right","right",1,0.266140300009283
"sub-11764630",4,"left","speed","left","right",0,0.331399500006228
"sub-11764630",5,"right","speed","right","right",1,0.234699900000123
"sub-11764630",6,"left","speed","left","right",0,0.782215600003838
"sub-11764630",7,"left","speed","left","left",1,0.459685900001205
"sub-11764630",8,"right","speed","right","right",1,0.308879000003799
"sub-11764630",9,"left","speed","left","left",1,0.419431100002839
"sub-11764630",10,"right","speed","right","left",0,0.305099900011555
"sub-11764630",11,"left","speed","left","right",0,0.288094899995485
"sub-11764630",12,"right","speed","right","right",1,0.330027700008941
"sub-11764630",13,"left","speed","left","right",0,0.618350799995824
"sub-11764630",14,"right","speed","right","right",1,0.307217300010961
"sub-11764630",15,"left","speed","left","right",0,0.416538899997249
"sub-11764630",16,"right","speed","right","left",0,0.332678899998427
"sub-11764630",17,"left","speed","left","right",0,0.303850199998124
"sub-11764630",18,"right","speed","right","left",0,0.349039400010952
"sub-11764630",19,"right","speed","right","right",1,0.260384699999122
"sub-11764630",20,"left","speed","left","left",1,0.445453199994517
"sub-11764630",21,"left","speed","left","right",0,0.24759990000166
"sub-11764630",22,"right","speed","right","left",0,0.316401599993696
"sub-11764630",23,"right","speed","right","right",1,0.342328200000338
"sub-11764630",24,"left","speed","left","right",0,0.324211200000718
"sub-11764630",25,"left","speed","left","left",1,0.269669700006489
"sub-11764630",26,"right","speed","right","right",1,0.350696999987122
"sub-11764630",27,"left","speed","left","left",1,0.33160420000786
"sub-11764630",28,"right","speed","right","left",0,0.308040999996592
"sub-11764630",29,"left","speed","left","right",0,0.474022199996398
"sub-11764630",30,"right","speed","right","right",1,0.294646800000919
"sub-11764630",31,"right","speed","right","right",1,0.409332299997914
"sub-11764630",32,"left","speed","left","right",0,0.446615999986534
"sub-11764630",33,"right","speed","right","right",1,0.323575500005973
"sub-11764630",34,"left","speed","left","left",1,0.355610900005559
"sub-11764630",35,"left","speed","left","right",0,0.3472982999956
"sub-11764630",36,"right","speed","right","left",0,0.3292153999937
"sub-11764630",37,"left","speed","left","left",1,0.251886600002763
"sub-11764630",38,"right","speed","right","left",0,0.297832700001891
