wordCTK,colorCTK,corrAnsCTK,congruentCTK,wordPractice,colorPractice,corrAnsPractice,congruentPractice,word,color,corrAns,congruent,trials_CTK.thisRepN,trials_CTK.thisTrialN,trials_CTK.thisN,trials_CTK.thisIndex,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials_test.thisRepN,trials_test.thisTrialN,trials_test.thisN,trials_test.thisIndex,thisRow.t,notes,instruction.started,instr_text.started,instr_image.started,instr_resp.started,instruction.stopped,instr_resp.keys,instr_resp.rt,instr_resp.duration,instr_color_to_key.started,instr_ctk.started,resp_ctk.started,instr_color_to_key.stopped,resp_ctk.keys,resp_ctk.rt,resp_ctk.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,color_to_key_run.started,stimulus_CTK.started,keyResp_CTK.started,color_to_key_run.stopped,keyResp_CTK.keys,keyResp_CTK.corr,keyResp_CTK.rt,keyResp_CTK.duration,instr_practice.started,instr_practice_text.started,instr_practice_resp.started,instr_practice.stopped,instr_practice_resp.keys,instr_practice_resp.rt,instr_practice_resp.duration,practice_run.started,stimulus_practice.started,respPractice.started,practice_run.stopped,respPractice.keys,respPractice.corr,respPractice.rt,respPractice.duration,feedback.started,textFeedback.started,feedback.stopped,instr_test.started,instr_test_text.started,instr_test_resp.started,instr_test.stopped,instr_test_resp.keys,instr_test_resp.rt,instr_test_resp.duration,test_run.started,stimulus_test_run.started,keyResp_test_run.started,test_run.stopped,keyResp_test_run.keys,keyResp_test_run.corr,keyResp_test_run.rt,keyResp_test_run.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,blau,blue,b,1,,,,,,,,,9,3,111,6,458.0651574999938,,,,,,,,,,,,,,,,,458.04932259999623,459.2600228999945,460.08275230000436,460.06044349999866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.06047379999654,460.08275230000436,460.08275230000436,460.58358579999185,b,1,0.4993432000046596,None,,,,sub-481121,001,2024-03-12_13h40.03.342,stroop_test,2023.2.3,None,2024-03-12 13h40.28.162819 +0100,
,,,,,,,,gelb,red,r,0,,,,,,,,,9,4,112,8,460.6020095999993,,,,,,,,,,,,,,,,,460.585056099997,461.8008439999976,462.61589889999595,462.589169999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.5892027999944,462.61589889999595,462.61589889999595,463.33669640000153,g,0,0.7144335000048159,None,,,,sub-481121,001,2024-03-12_13h40.03.342,stroop_test,2023.2.3,None,2024-03-12 13h40.28.162819 +0100,
,,,,,,,,rot,blue,b,0,,,,,,,,,9,5,113,2,463.35521579999477,,,,,,,,,,,,,,,,,463.3382200999913,464.139522700003,464.9568048999936,464.93089989999135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.9309310999961,464.9568048999936,464.9568048999936,465.7985345000052,b,1,0.8272741999971913,None,,,,sub-481121,001,2024-03-12_13h40.03.342,stroop_test,2023.2.3,None,2024-03-12 13h40.28.162819 +0100,
,,,,,,,,gelb,blue,b,0,,,,,,,,,9,6,114,9,465.81572090000554,,,,,,,,,,,,,,,,,465.8004023999965,466.6059294000006,467.4164100999915,467.3943281999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.3943594000011,467.4164100999915,467.4164100999915,467.96253750000324,b,1,0.5326706000050763,None,,,,sub-481121,001,2024-03-12_13h40.03.342,stroop_test,2023.2.3,None,2024-03-12 13h40.28.162819 +0100,
,,,,,,,,rot,red,r,1,,,,,,,,,9,7,115,0,467.980329500002,,,,,,,,,,,,,,,,,467.9641216000018,469.1728046999924,469.9862928999937,469.96419030000106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.964221599992,469.9862928999937,469.9862928999937,470.48830420000013,r,1,0.49249210000562016,None,,,,sub-481121,001,2024-03-12_13h40.03.342,stroop_test,2023.2.3,None,2024-03-12 13h40.28.162819 +0100,
,,,,,,,,gelb,yellow,g,1,,,,,,,,,9,8,116,11,470.5065314999956,,,,,,,,,,,,,,,,,470.48978889999853,470.8525662000029,471.6670379999996,471.6445188999933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.6445667999942,471.6670379999996,471.6670379999996,472.334354599996,g,1,0.6458304999978282,None,,,,sub-481121,001,2024-03-12_13h40.03.342,stroop_test,2023.2.3,None,2024-03-12 13h40.28.162819 +0100,
,,,,,,,,blau,blue,b,1,,,,,,,,,9,9,117,5,472.35178359999554,,,,,,,,,,,,,,,,,472.335825400005,473.5396063999942,474.3514209999994,474.3288687000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.32890269999916,474.3514209999994,474.3514209999994,474.8843057999911,b,1,0.5304480999911902,None,,,,sub-481121,001,2024-03-12_13h40.03.342,stroop_test,2023.2.3,None,2024-03-12 13h40.28.162819 +0100,
,,,,,,,,rot,red,r,1,,,,,,,,,9,10,118,1,474.90479040000355,,,,,,,,,,,,,,,,,474.8857912999956,475.6909658999939,476.51325910000014,476.48849370000244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.4885246000049,476.51325910000014,476.51325910000014,477.28514089999953,r,1,0.7580827000056161,None,,,,sub-481121,001,2024-03-12_13h40.03.342,stroop_test,2023.2.3,None,2024-03-12 13h40.28.162819 +0100,
,,,,,,,,blau,red,r,0,,,,,,,,,9,11,119,4,477.3030865000037,,,,,,,,,,,,,,,,,477.28661799999827,478.08930490000057,478.90189549999195,478.87900960000115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.8790397999983,478.90189549999195,478.90189549999195,479.60192230000393,r,1,0.6795188000105554,None,,,,sub-481121,001,2024-03-12_13h40.03.342,stroop_test,2023.2.3,None,2024-03-12 13h40.28.162819 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.60304590000305,479.62222309999925,484.61128630000167,,,,,,,,
